index_hex,snes_addr,old_label,new_label,category,word_count,byte_count,text_preview
374,BA941E,DATA16_BA941E,Text_374_Animal_ThWinterMonthThanksgivingThanksgiving,Animal,133,266,"<CTRL_B3><CTRL_B2>th of Winter Month is Thanksgiving, For Thanksgiving: don't forget our ""Smiling Mark"" eggs and milks,"
375,BA9528,DATA16_BA9528,Text_375_Festival_RdSpringMonthFlowerFestival,Festival,76,152,"<CTRL_B4><CTRL_B5>rd of Spring Month is the Flower Festival, Enjoy various fragrances."
376,BA95C0,DATA16_BA95C0,Text_376_Dialog_MyHomeMadePickledVegetables,Dialog,62,124,That's my home made pickled vegetables in salted rice bran.
377,BA963C,DATA16_BA963C,Text_377_Mountain_EvesHomeMadeBerryjuice,Mountain,35,70,That's Eve's home made berryjuice.
378,BA9682,DATA16_BA9682,Text_378_Dialog_SuchRestlessGuy,Dialog,29,58,"You are such a restless guy,"
379,BA96BC,DATA16_BA96BC,Text_379_Romance_EverythingAllRight,Romance,25,50,"Everything is all right,"
37A,BA96EE,DATA16_BA96EE,Text_37A_Church_ComeChurchLeastOnceYear,Church,50,100,I come to the church at least once in a year.
37B,BA9752,DATA16_BA9752,Text_37B_Town_LooksLikeArtificialFlower,Town,36,72,It looks like an artificial flower.
37C,BA979A,DATA16_BA979A,Text_37C_Animal_LooksLikeOrnamentChickenBut,Animal,73,146,I looks like an ornament of a chicken but what is it? It interests me.
37D,BA982C,DATA16_BA982C,Text_37D_Dialog_Looking,Dialog,26,52,What are you looking for?
37E,BA9860,DATA16_BA9860,Text_37E_Dialog_AhPhotoMyWife,Dialog,34,68,Ah:that's a photo of my wife.
37F,BA98A4,DATA16_BA98A4,Text_37F_Dialog_TouchWithoutPermission,Dialog,40,80,"Hey:don't touch it without permission,"
380,BA98F4,DATA16_BA98F4,Text_380_Dialog_MyGrandchildsPiggybank,Dialog,34,68,That's my grandchild's piggybank.
381,BA9938,DATA16_BA9938,Text_381_Romance_EveBroughtJuiceSayingDrink,Romance,70,140,"Eve brought that juice here:saying ""drink it with your grandfather."""
382,BA99C4,DATA16_BA99C4,Text_382_Dialog_WhatsWritten,Dialog,22,44,What's written in it?
383,BA99F0,DATA16_BA99F0,Text_383_Dialog_TooHeavyPickUpLooks,Dialog,53,106,It's too heavy to pick up...yes:looks pretty spooky.
384,BA9A5A,DATA16_BA9A5A,Text_384_Animal_PrizeEggFestivalCharmProtect,Animal,90,180,It's a prize from the Egg Festival. It's a charm to protect from disasters: they say.
385,BA9B0E,DATA16_BA9B0E,Text_385_Dialog_VeryOldOrgan,Dialog,23,46,It's a very old organ.
386,BA9B3C,DATA16_BA9B3C,Text_386_Church_NowLetsPray,Church,21,42,Now:let's pray here.
387,BA9B66,DATA16_BA9B66,Text_387_Dialog_QualitySulfurSpringBenefitsRheumatism,Dialog,77,154,Quality: Sulfur spring Benefits: rheumatism recovery of stamina
388,BA9C00,DATA16_BA9C00,Text_388_Dialog_Nothing,Dialog,18,36,Nothing in there.
389,BA9C24,DATA16_BA9C24,Text_389_Dialog_ConfirmOriginFire,Dialog,28,56,"Confirm the origin of fire,"
38A,BA9C5C,DATA16_BA9C5C,Text_38A_Church_CCzGamonthEbRests,Church,95,190,<CTRL_FFFC>c&<CTRL_FFFD>cz of <CTRL_FFFD>gAMonth: <CTRL_FFFD>eB rests here quietly. Let's pray her soul may restin peace today.
38B,BA9D1A,DATA16_BA9D1A,Text_38B_Dialog_OldLadiesGetColdEasily,Dialog,78,156,Old ladies get cold easily so I keep the fireplace burning all the time.
38C,BA9DB6,DATA16_BA9DB6,Text_38C_Sign_NoticeSlipperyDangerousRoadTemporarily,Sign,82,164,"""Notice"" Slippery and dangerous. This road is temporarily closed today."
38D,BA9E5A,DATA16_BA9E5A,Text_38D_Dialog_NotThis,Dialog,10,20,"Not this,"
38E,BA9E6E,DATA16_BA9E6E,Text_38E_Dialog_HeardSomething,Dialog,23,46,What? Heard something?
38F,BA9E9C,DATA16_BA9E9C,Text_38F_Animal_WinnerYearsEggFestivalLivestock,Animal,78,156,"The winner of this year's Egg Festival is... the livestock dealer,"
390,BA9F38,DATA16_BA9F38,Text_390_Animal_BeepTimeUpNextEgg,Animal,28,56,"Beep, Time is up, Next egg."
391,BA9F70,DATA16_BA9F70,Text_391_Dialog_LateWedBetterGoHome,Dialog,38,76,It's late so we'd better go home now.
392,BA9FBC,DATA16_BA9FBC,Text_392_Dialog_BetterGoHomeNow,Dialog,20,40,Better go home now.
393,BA9FE4,DATA16_BA9FE4,Text_393_Sign_MountainTopMysteriousPlaceRecommend,Sign,124,248,The mountain top is a mysterious place. I recommend you plant a different seed over there when you get one.
394,BAA0DC,DATA16_BAA0DC,Text_394_Animal_SaidHappyFlowerBloomsEat,Animal,106,212,It is said that a happy flower blooms when you eat aberry of Power Tree. It won't even die in winter.
395,BAA1B0,DATA16_BAA1B0,Text_395_Dialog_WorkingHardKnowFoodLazy,Dialog,72,144,Are you working hard? You know: No food for lazy workers: right?
396,BAA240,DATA16_BAA240,Text_396_Dialog_AhWorkingTooHardIsnot,Dialog,66,132,"Ah: you, Working too hard isnot good for your health: you know."
397,BAA2C4,DATA16_BAA2C4,Text_397_Dialog_DayLikeTodayGoodTothink,Dialog,186,372,Day like today: it's good tothink of your life a little seriously. ...Oh no: I shouldn't do that...I've complained a little unconsciously but...well: that's what I do: anyway.
398,BAA438,DATA16_BAA438,Text_398_Dialog_DieWithoutMoneyMoneyNecessary,Dialog,74,148,You won't die without money.Money is not necessary to live a full life.
399,BAA4CC,DATA16_BAA4CC,Text_399_Weather_WeatherMakesMeFeelDepressed,Weather,81,162,This weather makes me feel depressed. It's boring...I want to sleep in winter.
39A,BAA56E,DATA16_BAA56E,Text_39A_Dialog_WarmUpBodyCatchCold,Dialog,48,96,Hey:warm up your body.. don't catch a cold.
39B,BAA5CE,DATA16_BAA5CE,Text_39B_Dialog_ColdOutsideHaveFireplaceInthe,Dialog,84,168,It's cold outside:isn't it? I have a fireplace inthe back room so warm yourself.
39C,BAA676,DATA16_BAA676,Text_39C_Sign_WinterMakeSomeFlowersDecorate,Sign,107,214,In winter:I make some flowers to decorate the shop. I want to make the shop look nice with them.
39D,BAA74C,DATA16_BAA74C,Text_39D_Weather_HardShovelSnowButitFeels,Weather,83,166,It's hard to shovel snow butit feels good to exercise inthe morning when it snows.
39E,BAA7F2,DATA16_BAA7F2,Text_39E_Weather_LikeColdnessOfwinterButLike,Weather,187,374,I don't like the coldness ofwinter but I like the smell of snow. You can smell it before it starts snowing: can't you? It's like:yes it will be snowing tomorrow. I like that.
39F,BAA968,DATA16_BAA968,Text_39F_Dialog_SayGiftWorkman,Dialog,37,74,They say it a gift from the workman.
3A0,BAA9B2,DATA16_BAA9B2,Text_3A0_Animal_BusyWinterGatherMaterialsThen,Animal,80,160,You are not so busy in winter:are you? You should gather materials: then.
3A1,BAAA52,DATA16_BAAA52,Text_3A1_Dialog_Welcome,Dialog,9,18,Welcome.
3A2,BAAA64,DATA16_BAAA64,Text_3A2_Shipping_ShippingBoxPickUpEvening,Shipping,83,166,"""Shipping Box"" Pick up in the evening. Shippers"
3A3,BAAB0A,DATA16_BAAB0A,Text_3A3_Animal_AhChickenFeather,Animal,38,76,"Ah, This is a chicken feather?,"
3A4,BAAB56,DATA16_BAAB56,Text_3A4_Dialog_SecretGardenEntryAllowed,Dialog,37,74,"""Secret Garden"" No entry allowed,"
3A5,BAABA0,DATA16_BAABA0,Text_3A5_Animal_EventsYearStSpringMonth,Animal,310,620,Events of the year <CTRL_B3>st of Spring Month New Year's Festival <CTRL_B4><CTRL_B5>rd of Spring Month Flower Festival <CTRL_B3><CTRL_B4>th of Autumn Month Harvest Festival <CTRL_B4><CTRL_B2>th of Autumn Month Egg Festi
3A6,BAAE0C,DATA16_BAAE0C,Text_3A6_Dialog_Entry,Dialog,3,6,<$0042>
3A7,BAAE12,DATA16_BAAE12,Text_3A7_Dialog_Entry,Dialog,4,8,<$0042><$0042>
3A8,BAAE1A,DATA16_BAAE1A,Text_3A8_Dialog_Entry,Dialog,5,10,<$0042><$0042><$0042>
3A9,BAAE24,DATA16_BAAE24,Text_3A9_Dialog_Entry,Dialog,6,12,<$0042><$0042><$0042><$0042>
3AA,BAAE30,DATA16_BAAE30,Text_3AA_Dialog_Entry,Dialog,7,14,<$0042><$0042><$0042><$0042><$0042>
3AB,BAAE3E,DATA16_BAAE3E,Text_3AB_Dialog_Entry,Dialog,8,16,<$0042><$0042><$0042><$0042><$0042><$0042>
3AC,BAAE4E,DATA16_BAAE4E,Text_3AC_Dialog_Entry,Dialog,9,18,<$0042><$0042><$0042><$0042><$0042><$0042><$0042>
3AD,BAAE60,DATA16_BAAE60,Text_3AD_Dialog_Entry,Dialog,10,20,<$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
3AE,BAAE74,DATA16_BAAE74,Text_3AE_Dialog_Entry,Dialog,11,22,<$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
3AF,BAAE8A,DATA16_BAAE8A,Text_3AF_Dialog_Entry,Dialog,12,24,<$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
3B0,BAAEA2,DATA16_BAAEA2,Text_3B0_Dialog_ThThank,Dialog,20,40,......Th-thank you.
3B1,BAAECA,DATA16_BAAECA,Text_3B1_Dialog_PickUpHerbsWithoutThinking,Dialog,56,112,Don't pick up herbs without thinking what they are for.
3B2,BAAF3A,DATA16_BAAF3A,Text_3B2_Dialog_ThankLooksDelicious,Dialog,39,78,Thank you. It looks delicious.
3B3,BAAF88,DATA16_BAAF88,Text_3B3_Dialog_ThankNowBakeCake,Dialog,42,84,Thank you. Now I can bake a cake with it.
3B4,BAAFDC,DATA16_BAAFDC,Text_3B4_Dialog_PlayingNastyTrickMe,Dialog,41,82,Are you playing a nasty trick on me?
3B5,BAB02E,DATA16_BAB02E,Text_3B5_Dialog_GladGivingMeNeatPresent,Dialog,67,134,So glad. Are you giving me this neat present? Thank you.
3B6,BAB0B4,DATA16_BAB0B4,Text_3B6_Shop_TakeCareIfBuyLot,Shop,85,170,You can't take care of them if you buy a lot of them at a time. Drop by later again.
3B7,BAB15E,DATA16_BAB15E,Text_3B7_Animal_BeingCrowdedMakesLivestockStressed,Animal,81,162,Being crowded makes livestock stressed. That's enough for now:you know.
3B8,BAB200,DATA16_BAB200,Text_3B8_Dialog_Want,Dialog,17,34,I don't want it.
3B9,BAB222,DATA16_BAB222,Text_3B9_Dialog_Trouble,Dialog,23,46,I could be in trouble.
3BA,BAB250,DATA16_BAB250,Text_3BA_Dialog_WhatIsThis,Dialog,14,28,What is this?
3BB,BAB26C,DATA16_BAB26C,Text_3BB_Dialog_TakeKindofStuff,Dialog,38,76,What? I can't take this kindof stuff.
3BC,BAB2B8,DATA16_BAB2B8,Text_3BC_Dialog_GiveMe,Dialog,28,56,What? Do you give it to me?
3BD,BAB2F0,DATA16_BAB2F0,Text_3BD_Shipping_PutThingsWantSellTable,Shipping,42,84,Put things you want to sell on the table.
3BE,BAB344,DATA16_BAB344,Text_3BE_Weather_GettingColderWhenitRainsWinter,Weather,99,198,Hi. It's getting colder whenit rains. In winter:grass will freeze so you'd better weed them now.
3BF,BAB40A,DATA16_BAB40A,Text_3BF_Romance_AhMrEcWantMaria,Romance,81,162,Ah:Mr. <CTRL_FFFD>eC You want to....well....to Maria...anyway:good luck.
3C0,BAB4AC,DATA16_BAB4AC,Text_3C0_Romance_MariaDoingLetMeKnow,Romance,65,130,Is Maria doing OK? Let me know if you are in trouble.
3C1,BAB52E,DATA16_BAB52E,Text_3C1_Romance_MariaOftenTalksaboutLately,Romance,46,92,Oh: Hello. Maria often talksabout you lately.
3C2,BAB58A,DATA16_BAB58A,Text_3C2_Animal_AfterAllGirlHappiestwhenSomeone,Animal,88,176,After all:a girl is happiestwhen she is with someone shelikes. Me? Of course:I'm happy.
3C3,BAB63A,DATA16_BAB63A,Text_3C3_Romance_MrComeOftenbutWantHave,Romance,102,204,Mr. ...: you come here oftenbut you don't want to have achat with me:do you? I see... maybe it's Ann?
3C4,BAB706,DATA16_BAB706,Text_3C4_Romance_HowsAnnDoingWorkingAs,Romance,89,178,How's Ann doing? Is she working well as a good wife?I'm so very worried about her...
3C5,BAB7B8,DATA16_BAB7B8,Text_3C5_Romance_NinaLikesSweetsSuchAs,Romance,89,178,Nina likes sweets:such as cakes and berries of Fullmoon Plant. I like that one.
3C6,BAB86A,DATA16_BAB86A,Text_3C6_Mountain_HoHoHoHowsNina,Mountain,82,164,Ho-ho-ho:how's Nina doing? Doesn't she bother you by saying something selfish?
3C7,BAB90E,DATA16_BAB90E,Text_3C7_Romance_IfWantWifeChooseGirl,Romance,96,192,If you want a wife:choose a girl who likes children. Girls like that can have many children.
3C8,BAB9CE,DATA16_BAB9CE,Text_3C8_Romance_LookLittleHeavierYoutEllen,Romance,141,282,What? You look a little heavier:don't yout? Ellen is just like me: she is not only a pretty girl but also can cook very well.
3C9,BABAE8,DATA16_BABAE8,Text_3C9_Romance_LotThingsHappenWhileAlive,Romance,124,248,Oh well:a lot of things happen while you are alive. You just couldn't go through your life if you gotmad at everything.
3CA,BABBE0,DATA16_BABBE0,Text_3CA_Dialog_CarryJokestoFar,Dialog,36,72,Hey you:you carry your jokesto far.
3CB,BABC28,DATA16_BABC28,Text_3CB_Animal_ThinkPeopleWhoCheatWho,Animal,151,302,When I think of people who cheat and who are cheated: I suppose being cheated is kind of happier than cheating someone. I do think so.
3CC,BABD56,DATA16_BABD56,Text_3CC_Romance_MostImportantThingLifeProbably,Romance,85,170,The most important thing in life is probably having someone you love beside you.
3CD,BABE00,DATA16_BABE00,Text_3CD_Romance_HaveHeardBlueFeatherGrandma,Romance,106,212,Have you heard of Blue Feather? Grandma never tellsme what it is: saying kids don't need to know .
3CE,BABED4,DATA16_BABED4,Text_3CE_Dialog_FemalePsychologyComplicated,Dialog,41,82,Female psychology is complicated.
3CF,BABF26,DATA16_BABF26,Text_3CF_Manual_PrettyHardMoveCowsAs,Manual,154,308,It's pretty hard to move cows as you intend. Well:it takes time and guts to do it properly. I'm now the cowmaster. I want to show you my bell skills
3D0,BAC05A,DATA16_BAC05A,Text_3D0_Animal_DealingLivestocktodayBecomeSickOutside,Animal,107,214,I won't be dealing livestocktoday. They could become sick outside on a day like today. Some other time.
3D1,BAC130,DATA16_BAC130,Text_3D1_Sign_SeeSunsetTopMountainFeel,Sign,106,212,When you see the sunset at the top of the mountain: don't you feel like it's saying something to you?
3D2,BAC204,DATA16_BAC204,Text_3D2_Romance_EveKindGirlComesOften,Romance,111,222,Eve is a kind girl. She comes here often to be in mycompany. But she talks about nothing but you recently.
3D3,BAC2E2,DATA16_BAC2E2,Text_3D3_Romance_HowsEveDoingSeeGood,Romance,72,144,How's Eve doing? Oh:I see. That's good. She easily becomes lonely.
3D4,BAC372,DATA16_BAC372,Text_3D4_Town_SisterPinkScoldIfPicked,Town,76,152,Sister Pink would scold you if you picked too much flowers and plants.
3D5,BAC40A,DATA16_BAC40A,Text_3D5_Romance_BigHouseNecessaryIfWant,Romance,53,106,A big house is necessary if you want to get married.
3D6,BAC474,DATA16_BAC474,Text_3D6_Dialog_GatherLogsWinterToo,Dialog,40,80,You can gather logs in winter too.
3D7,BAC4C4,DATA16_BAC4C4,Text_3D7_Dialog_HowdyHaveJuicePartyHome,Dialog,67,134,"Howdy, Why don't you have a juice party at home sometimes?"
3D8,BAC54A,DATA16_BAC54A,Text_3D8_Animal_GotMarriedWorkHarderBad,Animal,112,224,You got married and work harder. It's not a bad thingbut she gets in a bad mood when you come home late.
3D9,BAC62A,DATA16_BAC62A,Text_3D9_Dialog_HappyMan,Dialog,16,32,"Hey:happy man,,"
3DA,BAC64A,DATA16_BAC64A,Text_3DA_Romance_MarriedCuteWifeHuhIf,Romance,92,184,You are married to a cute wife:huh? If you want kids: you have to move to a bigger house.
3DB,BAC702,DATA16_BAC702,Text_3DB_Sign_HaveSeenRareBerrythatGrows,Sign,66,132,Have you seen the rare berrythat grows at the top of themountain?
3DC,BAC786,DATA16_BAC786,Text_3DC_Animal_FestivalEndsSoyouMustGo,Animal,99,198,The festival ends at <CTRL_B5>:<CTRL_B2><CTRL_B2> soyou must go by then. The sky is colored red by the sun at <CTRL_B5>:<CTRL_B2><CTRL_B2>.
3DD,BAC84C,DATA16_BAC84C,Text_3DD_Romance_CustomersDifferentMonthlySomePeople,Romance,73,146,Our customers are different monthly. Some people have never been here.
3DE,BAC8DE,DATA16_BAC8DE,Text_3DE_Romance_HowsEveDoingBusinessHas,Romance,82,164,Hi:how's Eve doing? Business has been down sincewe lost our drawing card.
3DF,BAC982,DATA16_BAC982,Text_3DF_Town_AdultsCryBecauseNothingCry,Town,112,224,Why don't adults cry? Is it because there is nothing to cry about: or is it because people become stronger?
3E0,BACA62,DATA16_BACA62,Text_3E0_Romance_BoringBecauseMariasGone,Romance,34,68,It's boring because Maria's gone.
3E1,BACAA6,DATA16_BACAA6,Text_3E1_Romance_HardestThingControlisLoveBetween,Romance,63,126,The hardest thing to controlis love between man and woman.
3E2,BACB24,DATA16_BACB24,Text_3E2_Dialog_MarriageWonderfulBravelyAskMarry,Dialog,66,132,Yes:marriage is wonderful. Should I bravely ask her to marry me?
3E3,BACBA8,DATA16_BACBA8,Text_3E3_Dialog_YoudBetterGoHomeYourwife,Dialog,34,68,You'd better go home to yourwife.
3E4,BACBEC,DATA16_BACBEC,Text_3E4_Dialog_MakeWifeCryGoHome,Dialog,45,90,Don't make your wife cry. Go home earlier.
3E5,BACC46,DATA16_BACC46,Text_3E5_Romance_TellOnlyDadSecretlyWhich,Romance,156,312,Will you tell it to only your dad secretly? Which girl are you most interes ted in now? Maria Ann Nina Ellen Eve<CHOICE_OR_WAIT>f
3E6,BACD7E,DATA16_BACD7E,Text_3E6_Church_AhaMariaShesChurchSaturdays,Church,133,266,aha:Maria. She's at church on Saturdays and Sundays. Flower is the best present. Man has to be active. Come on. Hee-hee-hee.
3E7,BACE88,DATA16_BACE88,Text_3E7_Festival_AnnGoesAloneSpaStar,Festival,144,288,Oh:Ann. She goes alone to the spa on Star Night Festival day. The Lucky day is Saturday. She likes any presents except mushrooms.
3E8,BACFA8,DATA16_BACFA8,Text_3E8_Sign_NinaGoesPickingHerbsSaturdays,Sign,126,252,Hey:Nina. She goes picking herbs on Saturdays and to the mountains on Sunday. She likes sweets. Don't pickflowers for her.
3E9,BAD0A4,DATA16_BAD0A4,Text_3E9_Dialog_FaceBecomingBetterLooking,Dialog,44,88,Hey:your face is becoming better looking.
3EA,BAD0FC,DATA16_BAD0FC,Text_3EA_Dialog_YoudBetterListenOldPreacher,Dialog,42,84,You'd better listen to the old preacher.
3EB,BAD150,DATA16_BAD150,Text_3EB_Dialog_ChildrenRelyMeasProblem,Dialog,48,96,"Your children can rely on meas well:no problem,"
3EC,BAD1B0,DATA16_BAD1B0,Text_3EC_Dialog_YearComingClose,Dialog,35,70,This year is coming to a close.
3ED,BAD1F6,DATA16_BAD1F6,Text_3ED_Dialog_HappyLiveHealthWholeYear,Dialog,52,104,We are happy to live in health this whole year.
3EE,BAD25E,DATA16_BAD25E,Text_3EE_Dialog_PickTargetFornextYear,Dialog,39,78,You should pick a target fornext year.
3EF,BAD2AC,DATA16_BAD2AC,Text_3EF_Manual_SpringFinallyReturningSellSeeds,Manual,76,152,Spring is finally returning.We'll sell seeds again at the shop so dropby.
3F0,BAD344,DATA16_BAD344,Text_3F0_Dialog_SpringNewYearAreaSt,Dialog,72,144,Spring is New Year in this area. <CTRL_B3>st day of Spring is New Year's Day.
3F1,BAD3D4,DATA16_BAD3D4,Text_3F1_Dialog_HopeGoodYearBothUs,Dialog,49,98,I hope it will be a good year for both of us.
3F2,BAD436,DATA16_BAD436,Text_3F2_Animal_PrizeEggFestivalDifferentEvery,Animal,96,192,The prize of the Egg Festival is different every year. What will they give this year?
3F3,BAD4F6,DATA16_BAD4F6,Text_3F3_Animal_EggFestivalHeldPublicSquare,Animal,66,132,The Egg Festival will be held at the public square tomorrow.
3F4,BAD57A,DATA16_BAD57A,Text_3F4_Animal_WinAgainEggFestivalTomorrow,Animal,47,94,I will win again at the Egg Festival tomorrow.
3F5,BAD5D8,DATA16_BAD5D8,Text_3F5_Romance_MyAnnualEventBeginningYear,Romance,82,164,My annual event at the beginning of the year is to go see the first sunrise.
3F6,BAD67C,DATA16_BAD67C,Text_3F6_Dialog_WasGoodYearTryBest,Dialog,66,132,"Hello, Was it a good year for you? Try our best next year too."
3F7,BAD700,DATA16_BAD700,Text_3F7_Mountain_FishermanBackSoonWarmPlace,Mountain,57,114,The fisherman will be back here soon from a warm place.
3F8,BAD772,DATA16_BAD772,Text_3F8_Romance_YearClosingSoonWishBecome,Romance,105,210,This year is closing soon. I wish to become better eachyear but... It's a hard thing to achieve.
3F9,BAD844,DATA16_BAD844,Text_3F9_Romance_YearEndingDevelopCompleteGreat,Romance,81,162,.....this year is ending. I'll develop and complete a great machine next year.
3FA,BAD8E6,DATA16_BAD8E6,Text_3FA_Weather_SmellDirtGettingStrongerAs,Weather,79,158,The smell of the dirt is getting stronger as snow melts. Spring is near.
3FB,BAD984,DATA16_BAD984,Text_3FB_Weather_SnowGaveUsHardTime,Weather,55,110,Snow gave us a hard time butwill miss seeing the snow.
3FC,BAD9F2,DATA16_BAD9F2,Text_3FC_Dialog_NowTonightLastNightYear,Dialog,78,156,"Now tonight is the last night of the year. Let's have a party. Cheers,"
3FD,BADA8E,DATA16_BADA8E,Text_3FD_Weather_LastJuiceDrinkSeeingSnow,Weather,108,216,This is the last juice to drink seeing snow this year.Well:we can drink juice again seeing flowers soon.
3FE,BADB66,DATA16_BADB66,Text_3FE_Sign_BetterGoHomeRestNow,Sign,95,190,I'd better go home and rest now. I'm going up to the mountain top to see the first sunrise.
3FF,BADC24,DATA16_BADC24,Text_3FF_Romance_ThankVeryMuchEverythingYear,Romance,82,164,Thank you very much for everything this year. I'll do my best next year too.
400,BADCC8,DATA16_BADCC8,Text_400_Dialog_AhMrEdFieldAndmeadow,Dialog,45,90,Ah:Mr.<CTRL_FFFD>eD:is your field andmeadow all right?
401,BADD22,DATA16_BADD22,Text_401_Dialog_ImportantHumanOvercomeDifficulties,Dialog,54,108,It's important for a human to overcome difficulties.
402,BADD8E,DATA16_BADD8E,Text_402_Dialog_SuchHardTimeHadBut,Dialog,61,122,"Such a hard time you had, But experience teaches you alot."
403,BADE08,DATA16_BADE08,Text_403_Dialog_VitalityImportantMenWorkOutside,Dialog,49,98,Vitality is important for men to work outside.
404,BADE6A,DATA16_BADE6A,Text_404_Sign_ShopOpenCome,Sign,41,82,The shop is open at <$00B7>:<CTRL_B2><CTRL_B2> so please come.
405,BADEBC,DATA16_BADEBC,Text_405_Church_EverybodyComeChurchPrayTomorrow,Church,53,106,Everybody will come to church to pray tomorrow.
406,BADF26,DATA16_BADF26,Text_406_Sign_FirstFortuneTellingMountainTop,Sign,70,140,I'll do the first fortune-telling at the mountain top.
407,BADFB2,DATA16_BADFB2,Text_407_Animal_WinterGoodTimeFriendsLivestock,Animal,77,154,winter is a good time to be friends with livestock. Well:with girls too.
408,BAE04C,DATA16_BAE04C,Text_408_Sign_TheresLotThingEatMountains,Sign,111,222,There's not a lot of thing to eat in the mountains in winter so all the animals are in desperate to survive.
409,BAE12A,DATA16_BAE12A,Text_409_Sign_NeedLotsWoodWinterChop,Sign,75,150,You need lots of wood in winter. Chop plenty of wood before the winter.
40A,BAE1C0,DATA16_BAE1C0,Text_40A_Animal_UmmGetOutCloseyouEyes,Animal,96,192,Umm:I can't get out when you are there. ....You closeyou eyes so get out first? Liar. ??????
40B,BAE280,DATA16_BAE280,Text_40B_Town_ManyPeopleComeWonder,Town,42,84,Not many people come here. I wonder why.
40C,BAE2D4,DATA16_BAE2D4,Text_40C_Dialog_VeryLittleLightAboveReaches,Dialog,99,198,A very little light from above reaches the ground. Those herbs over there lives only with it.
40D,BAE39A,DATA16_BAE39A,Text_40D_Romance_NinasDreamLiveSurroundedFlowers,Romance,51,102,Nina's dream is to live surrounded by flowers.
40E,BAE400,DATA16_BAE400,Text_40E_Romance_FlowersLoveThemallLikeWeeds,Romance,91,182,Not just flowers:I love themall like weeds and vegetable. I want to do garden forever.
40F,BAE4B6,DATA16_BAE4B6,Text_40F_Church_LoveChurchBecauseSeemsWash,Church,51,102,I love church because it seems to wash my mind.
410,BAE51C,DATA16_BAE51C,Text_410_Dialog_BestWork,Dialog,27,54,Please do your best work.
411,BAE552,DATA16_BAE552,Text_411_Dialog_AllRightFeelEaseKnowing,Dialog,114,228,Are you all right? I feel ease knowing no one was hurt. But... that makes us feel the fear of the nature.
412,BAE636,DATA16_BAE636,Text_412_Dialog_SurpriseUsSayingSomethingDecent,Dialog,64,128,Hey:why don't you surprise us by saying something decent.
413,BAE6B6,DATA16_BAE6B6,Text_413_Dialog_WasTerrifiedWasMyFirst,Dialog,46,92,I was terrified. It was my first earthquake.
414,BAE712,DATA16_BAE712,Text_414_Dialog_SeeRockUpCollapsed,Dialog,45,90,Did you see the rock up there collapsed?
415,BAE76C,DATA16_BAE76C,Text_415_Sign_HeardMysteriousSpringMountainRemember,Sign,105,210,I've heard that there is a mysterious spring in this mountain. It is......I don't remember the place.
416,BAE83E,DATA16_BAE83E,Text_416_Dialog_LikeWinterBecauseFeelsKind,Dialog,53,106,I don't like winter because it feels kind of lonely.
417,BAE8A8,DATA16_BAE8A8,Text_417_Weather_BecauseHurricaneTheresLeakRoof,Weather,80,160,Because of the hurricane: there's a leak in the roof. They are fixing it now.
418,BAE948,DATA16_BAE948,Text_418_Animal_UumWantEgg,Animal,19,38,Uum:I want an egg.
419,BAE96E,DATA16_BAE96E,Text_419_Dialog_SobAskAnyMoreIdiot,Dialog,45,90,"sob...I won't ask you any more. You idiot,"
41A,BAE9C8,DATA16_BAE9C8,Text_41A_Diary_ThankMoneySavedBye,Diary,48,96,Thank you. This is...the money I saved. Bye.
41B,BAEA28,DATA16_BAEA28,Text_41B_Animal_WantEggWantOneEgg,Animal,48,96,"I want an egg. I want just one egg.:so please,"
41C,BAEA88,DATA16_BAEA88,Text_41C_Dialog_Stable,Dialog,9,18,"""Stable"""
41D,BAEA9A,DATA16_BAEA9A,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,80,160,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
41E,BAEB3A,DATA16_BAEB3A,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,52,104,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
41F,BAEBA2,DATA16_BAEBA2,Text_41F_Dialog_WarmEnoughNowAniceDay,Dialog,38,76,It's warm enough now. What anice day.
420,BAEBEE,DATA16_BAEBEE,Text_420_Weather_VariousDisastersHappeninSummerBetter,Weather,94,188,Various disasters can happenin summer so you better watch the weather forecast every day.
421,BAECAA,DATA16_BAECAA,Text_421_Dialog_AutumnSkyHigh,Dialog,34,68,It's autumn...the sky is high.
422,BAECEE,DATA16_BAECEE,Text_422_Dialog_HopeAbleCookBetterStep,Dialog,81,162,I hope I'll be able to cook better step by step. ......please be patient.
423,BAED90,DATA16_BAED90,Text_423_Weather_WishHadHadTrainedLittle,Weather,49,98,I wish I had had trained a little to be a wife.
424,BAEDF2,DATA16_BAEDF2,Text_424_Manual_SpringSpringLetsPlantSeeds,Manual,47,94,"It's spring, Spring, Let's plant seeds,"
425,BAEE50,DATA16_BAEE50,Text_425_Dialog_MorningNiceBrightToday,Dialog,42,84,Morning. It's so nice and bright today.
426,BAEEA4,DATA16_BAEEA4,Text_426_Animal_HearWildDogsSometimesCome,Animal,89,178,I hear wild dogs sometimes come around here. It's dangerous to keep fences broken.
