group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview,pass88_precision_tier,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass88_evidence,pass89_final_name_candidate,pass89_candidate_status,pass89_confirmation_level,pass89_manual_confirmation_action,pass89_manual_prototype_key,pass89_final_alias_line
$00,115,$B391F4,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry115_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,SourceLineRef_cow_livestock_B38D_code_banks_bank_84_data_banks_bank_B4 | CCVisualPtr_general_livestock_884C,SetCCObjectPointer(ptr=$884C) ; Jump(target=$B38D1B),domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,CowLivestockEvent_VisualObjectSetup_Entry115,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B391F4 => CowLivestockEvent_VisualObjectSetup_Entry115
$00,116,$B391FA,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry116_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,SourceLineRef_cow_livestock_86A8_code_banks_bank_81_data_banks_bank_B3 | EventLocalAnchor_chicken_poultry_B38C,SetCCObjectPointer(ptr=$86A8) ; Jump(target=$B38CFC),domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,CowLivestockEvent_VisualObjectSetup_Entry116,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B391FA => CowLivestockEvent_VisualObjectSetup_Entry116
$00,117,$B39200,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry117_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,medium_context_source_or_param_evidence,SourceLineRef_general_livestock_88B8_code_banks_bank_81_data_banks_bank_B3 | SourceLineRef_cow_livestock_B38D_code_banks_bank_84_data_banks_bank_B4,SetCCObjectPointer(ptr=$88B8) ; Jump(target=$B38D01),domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=medium_context_source_or_param_evidence,CowLivestockEvent_VisualObjectSetup_Entry117,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B39200 => CowLivestockEvent_VisualObjectSetup_Entry117
$00,118,$B39206,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry118_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,medium_context_source_or_param_evidence,SourceLineRef_general_livestock_88C4_data_banks_bank_AD_data_banks_bank_B6 | SourceLineRef_cow_livestock_B38D_code_banks_bank_84_data_banks_bank_B4,SetCCObjectPointer(ptr=$88C4) ; Jump(target=$B38D01),domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=medium_context_source_or_param_evidence,CowLivestockEvent_VisualObjectSetup_Entry118,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B39206 => CowLivestockEvent_VisualObjectSetup_Entry118
$00,119,$B3920C,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry119_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,medium_context_source_or_param_evidence,SourceLineRef_general_livestock_88D0_data_banks_bank_86_data_banks_bank_87 | SourceLineRef_cow_livestock_B38D_code_banks_bank_84_data_banks_bank_B4,SetCCObjectPointer(ptr=$88D0) ; Jump(target=$B38D01),domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=medium_context_source_or_param_evidence,CowLivestockEvent_VisualObjectSetup_Entry119,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B3920C => CowLivestockEvent_VisualObjectSetup_Entry119
$00,120,$B39212,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry120_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,SourceLineRef_cow_livestock_86C0_data_banks_bank_86_data_banks_bank_87 | EventLocalAnchor_chicken_poultry_B38C,SetCCObjectPointer(ptr=$86C0) ; Jump(target=$B38CEF),domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,CowLivestockEvent_VisualObjectSetup_Entry120,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B39212 => CowLivestockEvent_VisualObjectSetup_Entry120
$00,121,$B39218,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry121_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,SourceLineRef_general_livestock_88DC_data_banks_bank_B8_data_banks_bank_B9 | EventLocalAnchor_chicken_poultry_B38C,SetCCObjectPointer(ptr=$88DC) ; Jump(target=$B38CF4),domain_specific_owner_inferred,GeneralLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,GeneralLivestockEvent_VisualObjectSetup_Entry121,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::GeneralLivestockEvent::VisualObjectSetup,$B39218 => GeneralLivestockEvent_VisualObjectSetup_Entry121
$00,122,$B3921E,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry122_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,AnimSeq_general_livestock_02E0_8788E8,SetCCObjectPointer(ptr=$88E8) ; Jump(target=$B38CF4),domain_specific_owner_inferred,GeneralLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,GeneralLivestockEvent_VisualObjectSetup_Entry122,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::GeneralLivestockEvent::VisualObjectSetup,$B3921E => GeneralLivestockEvent_VisualObjectSetup_Entry122
$00,123,$B39224,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry123_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,SourceLineRef_general_livestock_8918_code_banks_bank_81_data_banks_bank_B3 | EventLocalAnchor_chicken_poultry_B38C,SetCCObjectPointer(ptr=$8918) ; Jump(target=$B38CF4),domain_specific_owner_inferred,GeneralLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,GeneralLivestockEvent_VisualObjectSetup_Entry123,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::GeneralLivestockEvent::VisualObjectSetup,$B39224 => GeneralLivestockEvent_VisualObjectSetup_Entry123
$00,124,$B3922A,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry124_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_01D8_Frames5_Gfx88 | GOBJ_general_livestock_02BE_Frames2_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$FFE0, y=$01D8, visual=$83B4, mode=$02) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$40, d=$01) ; SetCCObjectParam(param=$02BE, value=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3923B)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_VisualObjectSetup_Entry124,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B3922A => CowLivestockEvent_VisualObjectSetup_Entry124
$00,125,$B39241,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry125_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_0020_Frames9_Gfx88 | GOBJ_general_livestock_01D8_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0020, y=$01D8, visual=$83B4, mode=$03) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$40, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()",domain_specific_owner_inferred,GeneralLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,GeneralLivestockEvent_VisualObjectSetup_Entry125,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::GeneralLivestockEvent::VisualObjectSetup,$B39241 => GeneralLivestockEvent_VisualObjectSetup_Entry125
$00,126,$B39250,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry126_ObjectAnimalHouseUpgradeDialogHub_StateGate,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_01A8_Frames8_Gfx88 | GOBJ_general_livestock_0328_Frames3_Gfx88 | RuntimeCCState_cow_livestock_7F1F,"SpawnOrMoveCCObject(x=$01A8, y=$0328, visual=$87C8, mode=$00) ; JumpIfEqualsByte(mem=$7F1F19, value=$00, target=$B39270) ; JumpIfEqualsByte(mem=$7F1F19, value=$01, target=$B39281) ; JumpIfEqualsByte(mem=$7F1F19, value=$02, target=$B392A0) ; Jump(target=$B392AD) ; SetCCObjectParam(param=$03DA, value=$00) ; WaitOrSetCCCounter(value=$00B4) ; SetCCObjectParam(param=$03D9, value=$00) ; WaitOrSetCCCounter(value=$00F0) ; Jump(target=$B39270) ; ...",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_VisualObjectSetup_Entry126,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B39250 => CowLivestockEvent_VisualObjectSetup_Entry126
$00,127,$B392B3,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry127_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_0018_Frames7_Gfx88 | GOBJ_general_livestock_0048_Frames6_Gfx88,"SpawnOrMoveCCObject(x=$0018, y=$0048, visual=$87C8, mode=$00) ; SetCCObjectParam2D() ; UnknownOpcode_$C1()",domain_specific_owner_inferred,GeneralLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,GeneralLivestockEvent_VisualObjectSetup_Entry127,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::GeneralLivestockEvent::VisualObjectSetup,$B392B3 => GeneralLivestockEvent_VisualObjectSetup_Entry127
$00,128,$B392D0,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry128_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,medium_context_source_or_param_evidence,SourceLineRef_general_livestock_8768_code_banks_bank_81_code_banks_bank_83 | SourceLineRef_cow_livestock_B38D_code_banks_bank_84_data_banks_bank_B4,SetCCObjectPointer(ptr=$8768) ; Jump(target=$B38DC0),domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=medium_context_source_or_param_evidence,CowLivestockEvent_VisualObjectSetup_Entry128,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B392D0 => CowLivestockEvent_VisualObjectSetup_Entry128
$00,129,$B392D6,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry129_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$0325, value=$00) ; WaitOrSetCCCounter(value=$003C) ; EventCoreUNK1() ; StopOrDisableCCSlot()",structural_owner_lane,ObjectAnimalHouseUpgradeDialogHub::object_visual_setup_lane,needs_final_object_or_gobj_name,cross_with_gobj_final_sprite_table,group=$00;role=object_parameter_setup;visual=,ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry129,structural_lane_final_candidate,medium_low,cross_with_gobj_final_sprite_table,structural::ObjectAnimalHouseUpgradeDialogHub::ObjectParamSetup,$B392D6 => ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry129
$00,130,$B392DF,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry130_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_01B9_Frames3_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$01B9, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86F0) ; Jump(target=$B38D30)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_ObjectParamSetup_Entry130,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::ObjectParamSetup,$B392DF => CowLivestockEvent_ObjectParamSetup_Entry130
$00,131,$B392EC,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry131_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_01B8_Frames2_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$01B8, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86F0) ; Jump(target=$B38D30)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_ObjectParamSetup_Entry131,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::ObjectParamSetup,$B392EC => CowLivestockEvent_ObjectParamSetup_Entry131
$00,132,$B392F9,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry132_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_01B2_Frames3_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$01B2, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86F0) ; Jump(target=$B38D30)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_ObjectParamSetup_Entry132,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::ObjectParamSetup,$B392F9 => CowLivestockEvent_ObjectParamSetup_Entry132
$00,133,$B39306,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry133_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_01B2_Frames3_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$01B2, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86F0) ; Jump(target=$B38D30)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_ObjectParamSetup_Entry133,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::ObjectParamSetup,$B39306 => CowLivestockEvent_ObjectParamSetup_Entry133
$00,134,$B39313,CarpenterHouseUpgrade,carpenter_house_upgrade,direct_service_text,CarpenterHouseUpgrade:enlarge your house,3,013A 013B 013C,Text_13A_Dialog_BuildTerrificOneLookForward|Text_13B_Dialog_CostsGEnlargeHouseTake|Text_13C_Dialog_Have,"I'll build a terrific one, Look forward to it. || It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2><CTRL_B2>G to enlarge your house. Take it? Ye || Oh no:just do what you have to do.OK?",EventScript_G00_Entry134_EveHouseUpgradeHouseUpgradeFamily,ObjectAnimalHouseUpgradeDialogHub,animal_dog_pet,dialogue_textbox_flow,high_named_catalog_or_runtime_evidence,GOBJ_dog_pet_0058_Frames3_Gfx88 | GOBJ_dog_pet_0148_Frames5_Gfx88 | GOBJ_dog_pet_013A_Frames9_Gfx88,"SpawnOrMoveCCObject(x=$0058, y=$0148, visual=$8258, mode=$02) ; SetCCObjectParam2D() ; TextRelated(a=$1293, b=$1B, c=$93) ; StartTextBox(text_id=$013A, mode=$00) ; Jump(target=$B3931B) ; SpawnOrMoveCCObject(x=$0088, y=$0120, visual=$8264, mode=$00) ; SetCCObjectParam2D() ; DogRelated() ; UnknownOpcode_$93()",exact_text_anchored_owner,CarpenterHouseUpgrade,closed_exact_or_text_anchored,optional_review_only,pass87_confidence=direct_service_text;direct_text_labels,CarpenterHouseUpgrade_DialogueFlow_Entry134,confirmed_text_or_direct_anchor_candidate,high,optional_review_only,exact::CarpenterHouseUpgrade::DialogueFlow,$B39313 => CarpenterHouseUpgrade_DialogueFlow_Entry134
