group,entry,target,residual_addr,hard_group_end,pass73_category,pass74_category,reason,residual_byte,cmd_index,first_bytes_at_residual
$1E,6,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1E,7,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1E,8,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1E,9,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1E,10,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1E,11,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1E,12,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1E,13,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1E,14,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1E,15,$B49A3F,$B49A3F,$B49A3F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5F,0,$5F $9A $2A $9C $D5 $9D $31 $9E $31 $9E $31 $9E ...
$1F,3,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,4,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,5,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,6,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,7,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,8,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,9,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,10,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,11,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,12,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,13,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,14,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$1F,15,$B49E31,$B49E32,$B49E31,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9E,1,$9E $13 $9F $13 $9F $13 $9F $13 $9F $13 $9F $13 ...
$20,1,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,2,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,3,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,4,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,5,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,6,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,7,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,8,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,9,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,10,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,11,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,12,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,13,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,14,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$20,15,$B49F13,$B49F14,$B49F13,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,1,$9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 $9F $D8 ...
$21,1,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,2,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,3,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,4,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,5,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,6,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,7,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,8,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,9,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,10,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,11,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,12,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,13,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,14,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$21,15,$B49FD8,$B49FD8,$B49FD8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$F8,0,$F8 $9F $45 $A0 $91 $A0 $B6 $A0 $D2 $A0 $1E $A1 ...
$22,13,$B4A37F,$B4A37F,$B4A37F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,0,$9F $A3 $55 $A4 $55 $A4 $55 $A4 $55 $A4 $55 $A4 ...
$22,14,$B4A37F,$B4A37F,$B4A37F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,0,$9F $A3 $55 $A4 $55 $A4 $55 $A4 $55 $A4 $55 $A4 ...
$22,15,$B4A37F,$B4A37F,$B4A37F,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$9F,0,$9F $A3 $55 $A4 $55 $A4 $55 $A4 $55 $A4 $55 $A4 ...
$23,1,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,2,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,3,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,4,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,5,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,6,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,7,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,8,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,9,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,10,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,11,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,12,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,13,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
$23,14,$B4A455,$B4A455,$B4A455,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$75,0,$75 $A4 $31 $A5 $5D $A5 $89 $A5 $B5 $A5 $B5 $A5 ...
