bank,bank_file,label,snes_addr,source_line,word_count,byte_count,terminated,text
B8,bank_B8.asm,Text_1DD_Weather_DirectionWhichWeatherCockWent,B89938,495,128,256,True,"The Direction in which the  weather-cock went to?       Somewhere you can keep
away from the rain.And the  key word is chicken,"
B8,bank_B8.asm,Text_1DE_Dialog_FindAha,B89A38,512,27,54,True,You can't find it...aha...
B8,bank_B8.asm,Text_1DF_Dialog_CameBackHomeSuchAhurry,B89A6E,517,91,182,True,"She came back home in such ahurry:went into her room    right away: and still
stays there."
B8,bank_B8.asm,Text_1E0_Animal_TraditionAreaCalledBlueFeather,B89B24,530,133,266,True,"That's a tradition in this  area called ""Blue feather ofhappiness.""
Use it when you make a      marriage proposal to        someone."
B8,bank_B8.asm,Text_1E1_Dialog_HangingMyMemoryButPrecious,B89C2E,548,79,158,True,"I'm not hanging on to my    memory but it's so precious for me.
....Thank you,"
B8,bank_B8.asm,Text_1E2_Town_NiceYoungPeopleWantCheerful,B89CCC,559,85,170,True,"How nice the young people   are, Yes:I want her to be   cheerful all the time. Sure."
B8,bank_B8.asm,Text_1E3_Sign_NinaHasntBackSinceWent,B89D76,571,90,180,True,"Nina hasn't been back since she went to the mountain to find a herb.
Please look for her,"
B8,bank_B8.asm,Text_1E4_Dialog_DadOutTakingCareMother,B89E2A,584,43,86,True,Her Dad is out taking care  of her mother.
B8,bank_B8.asm,Text_1E5_Town_HerbGrassTinyLittleWhite,B89E80,591,66,132,True,.....Herb.... A grass with  a tiny little white         flower...
B8,bank_B8.asm,Text_1E6_Romance_MmmmGirlFellDownDark,B89F04,601,93,186,True,"Mmmm:a girl fell down in a  dark: small place. Go get   her right away before
it's too late."
B8,bank_B8.asm,Text_1E7_Dialog_ThankGoodMomBetter,B89FBE,614,49,98,True,...Thank you.Good.Mom will  be better with this.
B8,bank_B8.asm,Text_1E8_Dialog_MoveAnyMore,B8A020,622,34,68,True,....No:I can't move any     more.
B8,bank_B8.asm,Text_1E9_Romance_HehHehNinaAlwaysWants,B8A064,628,101,202,True,"Heh-heh:Nina always wants   to make up to everyone so   it must be hard for you
to take care of her."
B8,bank_B8.asm,Text_1EA_Dialog_HaveDoneTimeAllPretty,B8A12E,642,63,126,True,What have you done this     time? They all are pretty   angry.
B8,bank_B8.asm,Text_1EB_Dialog_MyPChanGoneIf,B8A1AC,651,68,136,True,My P-chan is gone. If you   see her: please let me know.Promise me.
B8,bank_B8.asm,Text_1EC_Dialog_RecentlyCuteCustomerCame,B8A234,661,39,78,True,Recently a cute customer    came here.
B8,bank_B8.asm,Text_1ED_Romance_EllensBirdFlewAwayPretty,B8A282,667,53,106,True,Ellen's bird flew away so   she is pretty depressed.
B8,bank_B8.asm,Text_1EE_Dialog_Aha,B8A2EC,675,7,14,True,Aha...
B8,bank_B8.asm,Text_1EF_Sign_WhichDirectionBluebirdGoThink,B8A2FA,677,95,190,True,"Which direction did the bluebird go? Well:I think I     saw it flying up towards
the mountain."
B8,bank_B8.asm,Text_1F0_Romance_EllenDependsLookAfter,B8A3B8,690,72,144,True,Ellen depends on you:       doesn't she?                Look after her.
B8,bank_B8.asm,Text_1F1_Romance_SorryNowWasAlwaysCheered,B8A448,700,201,402,True,"I'm sorry...I'm OK now.     I was ....always...cheered  up and never thought
of P-chan.                  She's free now...good bye:  P-chan...take care...thank
you for everything you've   done for me."
B8,bank_B8.asm,Text_1F2_Dialog_ThankLookingMybird,B8A5DA,727,34,68,True,Thank you for looking for mybird.
B8,bank_B8.asm,Text_1F3_Dialog_RecentlyNothing,B8A61E,733,39,78,True,...You recently....no:      nothing...
B8,bank_B8.asm,Text_1F4_Dialog_VeryBusy,B8A66C,739,24,48,True,"...What? I'm very busy,"
B8,bank_B8.asm,Text_1F5_Sign_GoodGodOldHunterLocked,B8A69C,743,48,96,True,"Good God, The old hunter is locked in the cave,"
B8,bank_B8.asm,Text_1F6_Dialog_HelpMyGrandpa,B8A6FC,750,24,48,True,"Please:help my grandpa,"
B8,bank_B8.asm,Text_1F7_Diary_WeveGotSaveHimAs,B8A72C,754,46,92,True,We've got to save him as    soon as possible.
B8,bank_B8.asm,Text_1F8_Sign_GoForwardBecauseInsideCave,B8A788,761,67,134,True,We can't go forward because the inside of the cave has  collapsed.
B8,bank_B8.asm,Text_1F9_Dialog_GladMadeHesPromisingYoung,B8A80E,771,49,98,True,"So glad:you made it, He's a promising young man."
B8,bank_B8.asm,Text_1FA_Manual_HaveGotHammerHammer,B8A870,779,37,74,True,"Have you got a hammer?      Hammer,?"
B8,bank_B8.asm,Text_1FB_Sign_WhoEveSayGrandfatherWas,B8A8BA,785,102,204,True,"Who? Eve? They say your     grandfather was in trouble  in the mountain so
they are still over there."
B8,bank_B8.asm,Text_1FC_Romance_GroanOuchPhewTooOld,B8A986,799,100,200,True,"Groan...ouch... It's you... Phew:I'm too old now...     If something happens to me:
look after Eve."
B8,bank_B8.asm,Text_1FD_Dialog_GrandpaGladToseeAlright,B8AA4E,813,54,108,True,"Grandpa, ...I am .So glad tosee that you are alright."
B8,bank_B8.asm,Text_1FE_Dialog_HaveGottenOutMyself,B8AABA,821,45,90,True,I could have gotten out of  there by myself.
B8,bank_B8.asm,Text_1FF_Town_GrandpaScaredMeDeathUnreasonable,B8AB14,828,106,212,True,"Grandpa...you scared me to  death.....Please don't be   unreasonable any more.
....Come down to the town."
B8,bank_B8.asm,Text_200_Dialog_Thank,B8ABE8,843,11,22,True,Thank you.
B8,bank_B8.asm,Text_201_Festival_FlowerFestivalTomorrowWholeTown,B8ABFE,846,162,324,True,"Well:the Flower Festival is tomorrow.The whole town is  covered with the good
smell of flowers. Everybody:let's get together at the   public square at <CTRL_B5> o'clock."
B8,bank_B8.asm,Text_202_Festival_FlowerFestivalOnceUponTime,B8AD42,868,242,484,True,"The flower festival is...   once upon a time...         The Goddess of Land was
trying to cheer up a girl   who had lost her boyfriend  She made the flowers
bloom for the first time.   And Before that:            there was no flowers at all."
B8,bank_B8.asm,Text_203_Shipping_SellingWonderfulThingsFestivalTomorrow,B8AF26,900,88,176,True,"We'll be selling wonderful  things at the festival      tomorrow so look forward
to it."
B8,bank_B8.asm,Text_204_Dialog_GivingPresentYear,B8AFD6,912,47,94,True,I'm really giving her a     present this year.
B8,bank_B8.asm,Text_205_Manual_GodHasTaughtUsHeart,B8B034,919,95,190,True,"God has taught us that the  heart is for appreciating   flowers and to being
open and relaxed."
B8,bank_B8.asm,Text_206_Festival_FlowerFestivalTomorrowAlsoCelebrate,B8B0F2,932,76,152,True,It's the Flower Festival    tomorrow. It also celebrate the spring to come.
B8,bank_B8.asm,Text_207_Festival_FlowerFestivalTomorrowGoodRelax,B8B18A,943,73,146,True,It's the Flower Festival    tomorrow.It's good to relax once in a while.
B8,bank_B8.asm,Text_208_Festival_FlowerFestivalTomorrowLoveBest,B8B21C,954,78,156,True,It's the Flower Festival    tomorrow.I love it the best of all the festivals.
B8,bank_B8.asm,Text_209_Shop_BuyAllUnusualStuffFestival,B8B2B8,965,51,102,True,Don't buy all that unusual  stuff at the festival.
B8,bank_B8.asm,Text_20A_Festival_HehLoveFestivalsLookingForward,B8B31E,973,51,102,True,Heh:I love festivals.I am   Looking forward to it.
B8,bank_B8.asm,Text_20B_Festival_OneHasGoFestivalBut,B8B384,981,66,132,True,No one has to go to the     festival but please join us tomorrow.
B8,bank_B8.asm,Text_20C_Shipping_SellingBottlesSomeWonderfulPerfume,B8B408,991,60,120,False,We are selling bottles of   some wonderful perfume      toda
B8,bank_B8.asm,DATA16_B8B480,B8B480,1000,37,74,True,"y.
Please pick up what you     like."
B8,bank_B8.asm,Text_20D_Town_MadeRoseFlowersSmellsSweet,B8B4CA,1006,185,370,False,"That's made of ""Rose""       flowers.Smells sweet and    romantic:doesn't it?
It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G Do you       want it?
 Yes                         No                           Money <CTRL_FFFC>hp<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,Text_20E_Shop_MadeLilacFlowersFragranceMild,B8B63C,1031,194,388,False,"It's made of ""Lilac""        flowers. Its fragrance is   mild and elegant: isn't it?
It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. Do you want to buy it?
 Yes                         No                           Money <CTRL_FFFC>hq<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,Text_20F_Shop_MadeVioletFlowersFragranceMakes,B8B7C0,1057,183,366,False,"It's made of ""Violet""       flowers.Its fragrance makes you feel refreshed.
It's <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. Do you want to  buy it?
 Yes                         No                           Money <CTRL_FFFC>hr<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,Text_210_Dialog_ThankVeryMuchCarefulDrop,B8B92E,1081,75,150,True,Thank you very much.        Please be careful not to    drop and break it.
B8,bank_B8.asm,Text_211_Dialog_SeeLittleDisappointed,B8B9C4,1092,42,84,True,I see.I'm a little          disappointed.
B8,bank_B8.asm,Text_212_Dialog_WowThanksLotMmmmSmells,B8BA18,1099,44,88,True,Wow:thanks a lot. Mmmm:it   smells so good.
B8,bank_B8.asm,Text_213_Dialog_MisterHaveEnoughMoney,B8BA70,1106,47,94,True,Oh no:Mister:you don't      have enough money.
B8,bank_B8.asm,Text_214_Weather_HaveVeryRareProductTime,B8BACE,1113,263,526,False,"I have a very rare product  this time. It's said to be  truly the only
one of its kind in the      world...It's called ""seed ofsnow flower.""
It costs <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G.             Do you want to buy it?
 Buy it                      Not this time                Money <CTRL_FFFC>hs<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,Text_215_Sign_DeliverShedUseWinterMountain,B8BCDC,1147,77,154,True,Well:I'll deliver it to     your shed.Use it in winter  at the mountain top.
B8,bank_B8.asm,Text_216_Dialog_BitDisappointedGuaranteeHaveNext,B8BD76,1158,77,154,True,I'm a bit disappointed.     I can't guarantee I'll have it next time though.
B8,bank_B8.asm,Text_217_Manual_FragranceMakesPeopleFeelCalm,B8BE10,1169,46,92,True,Fragrance makes people feel calm and relaxed.
B8,bank_B8.asm,Text_218_Animal_ComesDownBuy,B8BE6C,1176,44,88,True,When it comes down to it:   I can't buy it.
B8,bank_B8.asm,Text_219_Animal_FeelCalmSeeFlowersMean,B8BEC4,1183,48,96,True,I feel calm when I see      flowers. I mean it.
B8,bank_B8.asm,Text_21A_Shop_WantBuyBottlePerfumeMy,B8BF24,1190,51,102,True,I want to buy a bottle of   perfume for my sister.
B8,bank_B8.asm,Text_21B_Romance_FragranceSoapBestGirls,B8BF8A,1198,48,96,True,The fragrance of soap is    the best for girls.
B8,bank_B8.asm,Text_21C_Church_SayStatueGoddessLand,B8BFEA,1205,49,98,True,They say it's the statue of the Goddess of Land.
B8,bank_B8.asm,Text_21D_Sign_GoddessLandLivesThemountainVery,B8C04C,1213,117,234,True,"Goddess of Land lives in themountain.And she is very    friendly.
Grandma told me so..... but I wonder if it's true."
B8,bank_B8.asm,Text_21E_Church_SayGoddessOflandLivesSmall,B8C136,1229,64,128,True,They say that the Goddess ofLand lives in a small       spring.
B8,bank_B8.asm,Text_21F_Romance_ThinkCarefullyAboutGirlsTastes,B8C1B6,1238,65,130,True,Think carefully about the   girls' tastes and choose a  present.
B8,bank_B8.asm,Text_220_Animal_MyHeartWarmsUpJoys,B8C238,1248,90,180,True,"My heart warms up with the  joys of spring  when it's   filled with the smell
of flowers."
B8,bank_B8.asm,Text_221_Romance_FlowersSoftenPeoplesMindsMay,B8C2EC,1261,73,146,True,Flowers soften people's     minds.May everybody be with the gentle mind.
B8,bank_B8.asm,Text_222_Church_FlowersOneMostWonderfulGifts,B8C37E,1272,54,108,True,Flowers are one of the most wonderful gifts from God.
B8,bank_B8.asm,Text_223_Festival_LetsDanceLaterDarling,B8C3EA,1280,28,56,True,Let's dance later: darling.
B8,bank_B8.asm,Text_224_Romance_DadWandersLikeEveryYear,B8C422,1285,34,68,True,Dad wanders like that every year.
B8,bank_B8.asm,Text_225_Town_LetSeeHaveCharacterFit,B8C466,1291,65,130,True,Let see...I don't have a    character to fit the        flowers.
B8,bank_B8.asm,Text_226_Romance_ProbablyLikesTypeGirlWho,B8C4E8,1301,65,130,True,He probably likes the type  of girl who is fond of      flowers.
B8,bank_B8.asm,Text_227_Dialog_SureButMightBeneatWork,B8C56A,1311,70,140,True,I'm not sure but it might beneat to work on a machine tomake perfume.
B8,bank_B8.asm,Text_228_Town_FlowersCoverWholeTownHappy,B8C5F6,1321,67,134,True,"Flowers cover the whole     town.I am so happy, Hey:are you happy?"
B8,bank_B8.asm,Text_229_Dialog_SayHappyComeVeGot,B8C67C,1331,66,132,True,"Say:happy?                  Come on, You' ve got to be  cheerier?"
B8,bank_B8.asm,Text_22A_Romance_HeavenSupposeBloomingFlowersEverywhere,B8C700,1341,105,210,True,"In Heaven:I suppose there   are blooming flowers        everywhere such as on the
water:and in the wind."
B8,bank_B8.asm,Text_22B_Festival_DanceMuchBetterNow,B8C7D2,1356,33,66,True,Hey:I can dance much better now.
B8,bank_B8.asm,Text_22C_Dialog_TooMuchPerfumeMakesMe,B8C814,1362,38,76,True,Too much perfume.It makes   me dizzy.
B8,bank_B8.asm,Text_22D_Church_BelieveStoryGoddessMadeFlowers,B8C860,1368,90,180,True,"Do you believe the story of the Goddess that made       flowers bloom?
Isn't it romantic?"
B8,bank_B8.asm,Text_22E_Festival_WonderIfMenVeryinterestedKind,B8C914,1381,66,132,True,I wonder if men are not veryinterested in this kind of  festival?
B8,bank_B8.asm,Text_22F_Festival_GoodMerryFestivalSometimes,B8C998,1391,48,96,True,It's good to be merry at a  festival sometimes.
B8,bank_B8.asm,Text_230_Manual_HehHehGetRelaxedSmell,B8C9F8,1398,55,110,True,Heh-heh:I could get relaxed with the smell of flowers.
B8,bank_B8.asm,Text_231_Church_GodsGotLittleSenseHumor,B8CA66,1406,118,236,True,"God's got a little sense of humor.If it's supposed to   cheer people up:
wine would be much better.  Don't you think?"
B8,bank_B8.asm,Text_232_Town_SayMuchPrettierThanFlowers,B8CB52,1422,84,168,True,What? You say I'm much      prettier than flowers?      You didn't say so? ...What?
B8,bank_B8.asm,Text_233_Romance_ForgiveIfPickUpAnother,B8CBFA,1434,54,108,True,You:I won't forgive you if  you pick up another girl.
B8,bank_B8.asm,Text_234_Festival_StartDancingNowIfHavent,B8CC66,1442,151,302,False,"Can we start dancing now?   If you haven't done all the thing you wanted to do:
hurry up and do it right    now.
 Let's dance                 Hold on<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,Text_235_Dialog_NowPickUpPartner,B8CD94,1462,26,52,True,Now pick up your partner.
B8,bank_B8.asm,Text_236_Dialog_IfHaveSomeMoreHurry,B8CDC8,1467,38,76,True,If you have some more to do:hurry up.
B8,bank_B8.asm,Text_237_Festival_NowComesYearsHarvestFestival,B8CE14,1473,211,422,True,"Now here comes this year's  harvest festival. Ladies andgentlemen:have you decided
what to take to the         festival? The festival is   held at the public
square tomorrow. It ends at <CTRL_B5>:<CTRL_B2><CTRL_B2>pm so don't be late."
B8,bank_B8.asm,Text_238_Festival_HarvestFestivalTomorrow,B8CFBA,1501,38,76,True,It's the Harvest Festival   tomorrow.
B8,bank_B8.asm,Text_239_Festival_HaveDecidedTakeFestivalWantto,B8D006,1507,105,210,True,"Have you decided what to    take to the festival? I wantto complete my machine
and present it in public."
B8,bank_B8.asm,Text_23A_Dialog_WhatsGoodWonderIfherbsSpices,B8D0D8,1522,57,114,True,Well:what's good?I wonder ifherbs or spices will be  OK.
B8,bank_B8.asm,Text_23B_Dialog_TakeSomethingVeryDeliciousTomorrow,B8D14A,1531,76,152,True,I will take something very  delicious tomorrow so pleaselook forward to it.
B8,bank_B8.asm,Text_23C_Festival_HarvestFestivalTomorrowLoveSinging,B8D1E2,1542,79,158,True,It's Harvest Festival       tomorrow. I love singing anddancing.It's exciting.
B8,bank_B8.asm,Text_23D_Festival_HaveHarvestFestivalTomorrowRight,B8D280,1553,86,172,True,"We'll have the harvest      festival tomorrow: right?   Autumn has already been
here."
B8,bank_B8.asm,Text_23E_Festival_HarvestFestivalCelebratingYearsHarvest,B8D32C,1565,65,130,True,The harvest Festival is for celebrating the year's      harvest.
B8,bank_B8.asm,Text_23F_Dialog_BringFoodsEatGreatHarvest,B8D3AE,1575,56,112,True,Please bring foods to eat   for the great harvest stew.
B8,bank_B8.asm,Text_240_Animal_HarvestFestivalTomorrowStopWork,B8D41E,1583,228,456,True,"The Harvest Festival is     tomorrow.I'll stop work     earlier and come to the
public square at <CTRL_B5>:<CTRL_B2><CTRL_B2>pm.    If you have is livestock:   you should feed them
before.. And I'll bring     something to put in the     stew.Good bye."
B8,bank_B8.asm,Text_241_Dialog_WelcomePutBroughtStewNow,B8D5E6,1613,53,106,True,Welcome.Put what you        brought in the stew now.
B8,bank_B8.asm,Text_242_Dialog_BringAnythingAlright,B8D650,1621,47,94,True,Oh no:you didn't bring     anything.  Alright.
B8,bank_B8.asm,Text_243_Dialog_NowWaitUntilDone,B8D6AE,1628,26,52,True,Now:wait until it's done.
B8,bank_B8.asm,Text_244_Dialog_StewEatGratitude,B8D6E2,1633,51,102,True,It's your stew.             Eat it with gratitude.
B8,bank_B8.asm,Text_245_Town_MineWasFlowersWasFairly,B8D748,1641,41,82,True,Mine was flowers.It was     fairly good.
B8,bank_B8.asm,Text_246_Romance_WasDeliciousKnowHaveWife,B8D79A,1648,162,324,True,"It was delicious.You know:  I don't have a wife.        No: I'm not saying Ann's
dishes are bad. In fact:    they taste pretty good      once you get used to it."
B8,bank_B8.asm,Text_247_Animal_CuttingGrassCutAutumnTry,B8D8DE,1670,164,328,True,"Are you cutting grass? You  can cut it by autumn so try to cut as much as you can.
Otherwise:you will panic if you don't have feed to give to the cows andchickens."
B8,bank_B8.asm,Text_248_Animal_HappyOnlyIfTasteEat,B8DA26,1692,63,126,True,I'm <CTRL_B3><CTRL_B2><CTRL_B2>& happy only if I    could taste when I eat good stuff.
B8,bank_B8.asm,Text_249_Dialog_Stuffed,B8DAA4,1701,13,26,True,"I'm stuffed,"
B8,bank_B8.asm,Text_24A_Shop_GoodDayTodaySomeFamous,B8DABE,1704,177,354,False,"Good-day:today, Here are    some famous dumpling from   the North,
Do you want some,           It's <CTRL_B5><CTRL_B2><CTRL_B2>G.
 Buy                         Don't Buy                    Money <CTRL_FFFC>ht<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,Text_24B_Shop_GoodDayTodaySomeRice,B8DC20,1728,219,438,False,"Good-day:today,             Here are some rice balls    made from <CTRL_B3><CTRL_B2><CTRL_B2>& Starshine
rice. They are fresh and    warm. Do you want some?     It's <CTRL_B4><CTRL_B2><CTRL_B2>G.
 Buy                         Don't buy                    Money <CTRL_FFFC>hu<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,Text_24C_Dialog_ThankCarefulTogetAddicted,B8DDD6,1757,42,84,True,Thank you. Be careful not toget addicted.
B8,bank_B8.asm,Text_24D_Dialog_SayOneBiteMakesHappy,B8DE2A,1764,53,106,True,Don't say no. Just one bite:it makes you <CTRL_B3><CTRL_B2><CTRL_B2>& happy.
B8,bank_B8.asm,Text_24E_Manual_BringAnythingYearSuchHard,B8DE94,1772,81,162,True,I can't bring anything      this year. It's such hard   work to find rare seeds.
B8,bank_B8.asm,Text_24F_Dialog_FruitsSouthernCountryTasteGood,B8DF36,1784,92,184,True,"The fruits of the Southern  Country taste good:but they smell strong and I don't
like that."
B8,bank_B8.asm,Text_250_Festival_DanceVeryYet,B8DFEE,1797,29,58,True,I can't dance very well yet.
